iso3c,Country,SPAM_short_name,SPAM_production,FAO_production,SPAM_full_name,per_diff,raw_diff
DZA,Algeria,cott,178.32257544994354,80,cotton,0.7612387363255907,98.32257544994354
ASM,American Samoa,cott,0,NA,cotton,NA,NA
AND,Andorra,cott,0,NA,cotton,NA,NA
AGO,Angola,cott,6705.794116586447,5500,cotton,0.1975773317277069,1205.7941165864468
AIA,Anguilla,cott,0,NA,cotton,NA,NA
ATG,Antigua and Barbuda,cott,75.59999656677246,105,cotton,0.32558143955841773,-29.40000343322754
ARG,Argentina,cott,647455.0497249663,673145,cotton,0.038906480853736165,-25689.950275033712
ARM,Armenia,cott,0,0,cotton,NaN,0
ABW,Aruba,cott,0,NA,cotton,NA,NA
AUS,Australia,cott,2118054.9184942096,1518678,cotton,0.3296238310193985,599376.9184942096
AUT,Austria,cott,0,NA,cotton,NA,NA
AZE,Azerbaijan,cott,106599.01453125477,89442,cotton,0.17503494941890774,17157.01453125477
BHS,Bahamas,cott,0,NA,cotton,NA,NA
BHR,Bahrain,cott,0,NA,cotton,NA,NA
BGD,Bangladesh,cott,57358.99265760183,60000,cotton,0.045007328072478946,-2641.0073423981667
BRB,Barbados,cott,0,NA,cotton,NA,NA
BLR,Belarus,cott,0,NA,cotton,NA,NA
BEL,Belgium,cott,0,NA,cotton,NA,NA
BLZ,Belize,cott,0,NA,cotton,NA,NA
BEN,Benin,cott,614118.0987099409,451210,cotton,0.30583648156321885,162908.0987099409
BMU,Bermuda,cott,0,NA,cotton,NA,NA
BTN,Bhutan,cott,0,NA,cotton,NA,NA
BOL,Bolivia,cott,117297.74871531129,117000,cotton,0.002541626771438381,297.74871531128883
BES,"Bonaire, Sint Eustatius and Saba",cott,0,NA,cotton,NA,NA
BIH,Bosnia and Herzegovina,cott,0,NA,cotton,NA,NA
BWA,Botswana,cott,943.5348091349006,1000,cotton,0.05810566458568655,-56.46519086509943
BRA,Brazil,cott,4273302.032598011,3464103,cotton,0.2091654835668604,809199.0325980112
IOT,British Indian Ocean Territory,cott,0,NA,cotton,NA,NA
VGB,British Virgin Islands,cott,0,NA,cotton,NA,NA
BRN,Brunei,cott,0,NA,cotton,NA,NA
BGR,Bulgaria,cott,2857.32377743721,4251,cotton,0.39212513841491253,-1393.67622256279
BFA,Burkina Faso,cott,722052.5487529039,784784,cotton,0.08326244979790834,-62731.45124709606
BDI,Burundi,cott,2087.90758844465,2010,cotton,0.038023106555323656,77.90758844465017
KHM,Cambodia,cott,301.6439982652664,245,cotton,0.20724273364391407,56.64399826526642
CMR,Cameroon,cott,224519.92453482747,252922,cotton,0.11897604297253418,-28402.07546517253
CAN,Canada,cott,0,NA,cotton,NA,NA
CPV,Cape Verde,cott,0,NA,cotton,NA,NA
CYM,Cayman Islands,cott,0,NA,cotton,NA,NA
CAF,Central African Republic,cott,19156.983506679535,21418,cotton,0.11144879420336681,-2261.016493320465
TCD,Chad,cott,441293.46124732494,350000,cotton,0.23074488977431462,91293.46124732494
CHL,Chile,cott,0,NA,cotton,NA,NA
CHN,China,cott,16941344.9862172,16029000,cotton,0.05534336911540319,912344.9862172008
CXR,Christmas Island,cott,0,NA,cotton,NA,NA
CCK,Cocos Islands,cott,0,NA,cotton,NA,NA
COL,Colombia,cott,72343.45839041471,75253,cotton,0.03942562906067993,-2909.541609585285
COM,Comoros,cott,0,NA,cotton,NA,NA
COK,Cook Islands,cott,0,NA,cotton,NA,NA
CRI,Costa Rica,cott,634.3585777580738,645,cotton,0.016635558516477907,-10.641422241926193
CIV,Côte d'Ivoire,cott,331412.8191304803,310000,cotton,0.06676766815951135,21412.81913048029
HRV,Croatia,cott,0,NA,cotton,NA,NA
CUB,Cuba,cott,0,0,cotton,NaN,0
CUW,Curaçao,cott,0,NA,cotton,NA,NA
CYP,Cyprus,cott,0,0,cotton,NaN,0
CZE,Czech Republic,cott,0,NA,cotton,NA,NA
DNK,Denmark,cott,0,NA,cotton,NA,NA
DJI,Djibouti,cott,0,NA,cotton,NA,NA
DMA,Dominica,cott,0,NA,cotton,NA,NA
DOM,Dominican Republic,cott,0.800000011920929,0,cotton,2,0.800000011920929
ECU,Ecuador,cott,3298.2429437041283,3439,cotton,0.04178476491705186,-140.75705629587173
EGY,Egypt,cott,194041.41522583365,170000,cotton,0.1320806601684016,24041.415225833654
SLV,El Salvador,cott,83.69575746357441,58,cotton,0.36268915772132404,25.69575746357441
GNQ,Equatorial Guinea,cott,0,NA,cotton,NA,NA
ERI,Eritrea,cott,84.20000076293945,NA,cotton,NA,NA
EST,Estonia,cott,0,NA,cotton,NA,NA
ETH,Ethiopia,cott,115656.69001692533,115000,cotton,0.00569409035460578,656.6900169253349
FLK,Falkland Islands,cott,0,NA,cotton,NA,NA
FRO,Faroe Islands,cott,0,NA,cotton,NA,NA
FJI,Fiji,cott,0,NA,cotton,NA,NA
FIN,Finland,cott,0,NA,cotton,NA,NA
FRA,France,cott,0,NA,cotton,NA,NA
GUF,French Guiana,cott,0,NA,cotton,NA,NA
PYF,French Polynesia,cott,0,NA,cotton,NA,NA
GAB,Gabon,cott,60.30000114440918,NA,cotton,NA,NA
GMB,Gambia,cott,467.91724202781916,440,cotton,0.06149732758784584,27.917242027819157
GEO,Georgia,cott,0,0,cotton,NaN,0
DEU,Germany,cott,0,NA,cotton,NA,NA
GHA,Ghana,cott,16796.488868907094,14680,cotton,0.13448061997777588,2116.488868907094
GIB,Gibraltar,cott,0,NA,cotton,NA,NA
GRC,Greece,cott,807896.7841860428,739122,cotton,0.08891266853262987,68774.78418604285
GRL,Greenland,cott,0,NA,cotton,NA,NA
GRD,Grenada,cott,45.582980155944824,52,cotton,0.13151924308522456,-6.417019844055176
GLP,Guadeloupe,cott,0,0,cotton,NaN,0
GUM,Guam,cott,0,NA,cotton,NA,NA
GTM,Guatemala,cott,2470.994300223887,2420,cotton,0.02085232453513703,50.99430022388697
GGY,Guernsey,cott,0,NA,cotton,NA,NA
GIN,Guinea,cott,46091.77053272724,44100,cotton,0.0441674560985473,1991.7705327272415
GNB,Guinea-Bissau,cott,5449.864761792123,5487,cotton,0.006790837962559148,-37.13523820787668
GUY,Guyana,cott,0,NA,cotton,NA,NA
HTI,Haiti,cott,854.7264007180929,836,cotton,0.022151899574217752,18.72640071809292
HND,Honduras,cott,3187.9179165810347,3158,cotton,0.009429027281573608,29.91791658103466
HKG,Hong Kong,cott,0,NA,cotton,NA,NA
HUN,Hungary,cott,0,NA,cotton,NA,NA
ISL,Iceland,cott,0,NA,cotton,NA,NA
IND,India,cott,16142784.414399363,17308000,cotton,0.0696674595827447,-1165215.585600637
IDN,Indonesia,cott,836.9046046435833,932,cotton,0.10751896411686652,-95.0953953564167
IRN,Iran,cott,242843.58766766638,161163,cotton,0.4043527514697675,81680.58766766638
IRQ,Iraq,cott,26470.242451772094,33680,cotton,0.23972497048565092,-7209.757548227906
IRL,Ireland,cott,0,NA,cotton,NA,NA
IMN,Isle of Man,cott,0,NA,cotton,NA,NA
ISR,Israel,cott,56910.9359767288,35800,cotton,0.4554141483811104,21110.935976728797
ITA,Italy,cott,0,0,cotton,NaN,0
JAM,Jamaica,cott,0,NA,cotton,NA,NA
JPN,Japan,cott,0,NA,cotton,NA,NA
JEY,Jersey,cott,0,NA,cotton,NA,NA
JOR,Jordan,cott,289.70001220703125,NA,cotton,NA,NA
KAZ,Kazakhstan,cott,348367.5748567134,286700,cotton,0.1942079151832846,61667.574856713414
KEN,Kenya,cott,21872.481891825795,15800,cotton,0.3223828952529622,6072.481891825795
KIR,Kiribati,cott,0,NA,cotton,NA,NA
XKO,Kosovo,cott,0,NA,cotton,NA,NA
KWT,Kuwait,cott,0,NA,cotton,NA,NA
KGZ,Kyrgyzstan,cott,52270.2047368139,52111,cotton,0.0030504483487294605,159.20473681390285
LAO,Laos,cott,8132.180050060153,7000,cotton,0.14963872308083626,1132.180050060153
LVA,Latvia,cott,0,NA,cotton,NA,NA
LBN,Lebanon,cott,49.5,NA,cotton,NA,NA
LSO,Lesotho,cott,0,NA,cotton,NA,NA
LBR,Liberia,cott,41.200000405311584,NA,cotton,NA,NA
LBY,Libya,cott,0,NA,cotton,NA,NA
LIE,Liechtenstein,cott,0,NA,cotton,NA,NA
LTU,Lithuania,cott,0,NA,cotton,NA,NA
LUX,Luxembourg,cott,0,NA,cotton,NA,NA
MAC,Macao,cott,0,NA,cotton,NA,NA
MKD,Macedonia,cott,5.799999967217445,0,cotton,2,5.799999967217445
MDG,Madagascar,cott,12948.757333010435,13378,cotton,0.03260885201774156,-429.2426669895649
MWI,Malawi,cott,55965.40834861249,31439,cotton,0.5612167352197822,24526.408348612487
MYS,Malaysia,cott,2.599999964237213,NA,cotton,NA,NA
MDV,Maldives,cott,0,NA,cotton,NA,NA
MLI,Mali,cott,841785.6537433863,647257,cotton,0.26128016313616,194528.65374338627
MLT,Malta,cott,0,NA,cotton,NA,NA
MHL,Marshall Islands,cott,0,NA,cotton,NA,NA
MTQ,Martinique,cott,0,NA,cotton,NA,NA
MRT,Mauritania,cott,102.60000305622816,NA,cotton,NA,NA
MUS,Mauritius,cott,0,NA,cotton,NA,NA
MYT,Mayotte,cott,0,NA,cotton,NA,NA
MEX,Mexico,cott,537081.6720046178,487914,cotton,0.0959373260736973,49167.67200461775
FSM,Micronesia,cott,0,NA,cotton,NA,NA
MDA,Moldova,cott,0,NA,cotton,NA,NA
MCO,Monaco,cott,0,NA,cotton,NA,NA
MNG,Mongolia,cott,0,NA,cotton,NA,NA
MNE,Montenegro,cott,4.600000023841858,NA,cotton,NA,NA
MSR,Montserrat,cott,12.631579399108887,16,cotton,0.2352940823792592,-3.3684206008911133
MAR,Morocco,cott,209.97018720209599,215,cotton,0.02367136777767458,-5.029812797904015
MOZ,Mozambique,cott,85050.57180351019,43661,cotton,0.6431367626633462,41389.57180351019
MMR,Myanmar,cott,344427.5311258286,438032,cotton,0.23925702263346496,-93604.46887417138
NAM,Namibia,cott,0,0,cotton,NaN,0
NRU,Nauru,cott,0,NA,cotton,NA,NA
NPL,Nepal,cott,119.65045899152756,129,cotton,0.0752022823234846,-9.349541008472443
NLD,Netherlands,cott,0,NA,cotton,NA,NA
NCL,New Caledonia,cott,0,NA,cotton,NA,NA
NZL,New Zealand,cott,0,NA,cotton,NA,NA
NIC,Nicaragua,cott,5637.930246904492,4900,cotton,0.14005221701315754,737.9302469044924
NER,Niger,cott,17117.925731748343,6700,cotton,0.8747970624378649,10417.925731748343
NGA,Nigeria,cott,232401.5893010758,278821,cotton,0.18160156327359117,-46419.410698924214
NIU,Niue,cott,0,NA,cotton,NA,NA
NFK,Norfolk Island,cott,0,NA,cotton,NA,NA
PRK,North Korea,cott,37515.53306007385,38797,cotton,0.03358470459674995,-1281.4669399261475
MNP,Northern Mariana Islands,cott,0,NA,cotton,NA,NA
NOR,Norway,cott,0,NA,cotton,NA,NA
OMN,Oman,cott,0,NA,cotton,NA,NA
PAK,Pakistan,cott,5770025.594875649,5237162,cotton,0.09682102540411341,532863.5948756486
PLW,Palau,cott,0,NA,cotton,NA,NA
PSE,Palestina,cott,0,NA,cotton,NA,NA
PAN,Panama,cott,0,NA,cotton,NA,NA
PNG,Papua New Guinea,cott,0,NA,cotton,NA,NA
PRY,Paraguay,cott,19987.66682765633,14160,cotton,0.34132152319914744,5827.666827656329
PER,Peru,cott,66962.48866074532,45358,cotton,0.384693637257934,21604.488660745323
PHL,Philippines,cott,10.671428734436631,5,cotton,0.72379217371217075,5.671428734436631
PCN,Pitcairn Islands,cott,0,NA,cotton,NA,NA
POL,Poland,cott,0,NA,cotton,NA,NA
PRT,Portugal,cott,0,NA,cotton,NA,NA
PRI,Puerto Rico,cott,0,NA,cotton,NA,NA
QAT,Qatar,cott,0,NA,cotton,NA,NA
COG,Republic of Congo,cott,3.300000011920929,NA,cotton,NA,NA
REU,Reunion,cott,0,NA,cotton,NA,NA
ROU,Romania,cott,5.600000083446503,0,cotton,2,5.600000083446503
RUS,Russia,cott,0,NA,cotton,NA,NA
RWA,Rwanda,cott,4.899999909102917,0,cotton,2,4.899999909102917
BLM,Saint-Barthélemy,cott,0,NA,cotton,NA,NA
MAF,Saint-Martin,cott,0,NA,cotton,NA,NA
SHN,Saint Helena,cott,0,NA,cotton,NA,NA
KNA,Saint Kitts and Nevis,cott,1.0000000149011612,2,cotton,0.6666666534211901,-0.9999999850988388
LCA,Saint Lucia,cott,0,NA,cotton,NA,NA
SPM,Saint Pierre and Miquelon,cott,0,NA,cotton,NA,NA
VCT,Saint Vincent and the Grenadines,cott,0,0,cotton,NaN,0
WSM,Samoa,cott,0,NA,cotton,NA,NA
SMR,San Marino,cott,0,NA,cotton,NA,NA
STP,São Tomé and Príncipe,cott,0,NA,cotton,NA,NA
SAU,Saudi Arabia,cott,0,NA,cotton,NA,NA
SEN,Senegal,cott,22587.552264258265,24000,cotton,0.06063627158301499,-1412.4477357417345
SRB,Serbia,cott,0,NA,cotton,NA,NA
SYC,Seychelles,cott,0,NA,cotton,NA,NA
SLE,Sierra Leone,cott,27.899999618530273,NA,cotton,NA,NA
SGP,Singapore,cott,0,NA,cotton,NA,NA
SXM,Sint Maarten,cott,0,NA,cotton,NA,NA
SVK,Slovakia,cott,0,NA,cotton,NA,NA
SVN,Slovenia,cott,0,NA,cotton,NA,NA
SLB,Solomon Islands,cott,0,NA,cotton,NA,NA
SOM,Somalia,cott,7215.7280120402575,7232,cotton,0.002252532432252602,-16.271987959742546
ZAF,South Africa,cott,39358.50040078163,27274,cotton,0.3627209043063278,12084.500400781631
KOR,South Korea,cott,13.100000210106373,0,cotton,2,13.100000210106373
SSD,South Sudan,cott,80.09999942779541,0,cotton,2,80.09999942779541
ESP,Spain,cott,152884.991740942,140000,cotton,0.08798669856281902,12884.991740942001
LKA,Sri Lanka,cott,0,0,cotton,NaN,0
SDN,Sudan,cott,87335.19989524037,108800,cotton,0.21887759174512686,-21464.800104759634
SUR,Suriname,cott,0,NA,cotton,NA,NA
SJM,Svalbard and Jan Mayen,cott,0,NA,cotton,NA,NA
SWZ,Swaziland,cott,1033.3664812743664,NA,cotton,NA,NA
SWE,Sweden,cott,0,NA,cotton,NA,NA
CHE,Switzerland,cott,0,NA,cotton,NA,NA
SYR,Syria,cott,154531.9530938305,123000,cotton,0.22723115477207692,31531.953093830496
TWN,Taiwan,cott,0,0,cotton,NaN,0
TJK,Tajikistan,cott,314909.8205305934,284708,cotton,0.10073690106097323,30201.820530593395
TZA,Tanzania,cott,176875.1923435256,203000,cotton,0.13754416283572127,-26124.80765647441
THA,Thailand,cott,2918.2325848937035,3000,cotton,0.02763237636689304,-81.76741510629654
TLS,Timor-Leste,cott,0,NA,cotton,NA,NA
TGO,Togo,cott,134871.01870059967,113000,cotton,0.17647096312632984,21871.01870059967
TKL,Tokelau,cott,0,NA,cotton,NA,NA
TON,Tonga,cott,0,NA,cotton,NA,NA
TTO,Trinidad and Tobago,cott,0,NA,cotton,NA,NA
TUN,Tunisia,cott,2058.6108917742968,1945,cotton,0.05675421255732839,113.61089177429676
TUR,Turkey,cott,2101951.538767934,2100000,cotton,9.288725726266047e-4,1951.5387679338455
TKM,Turkmenistan,cott,301534.26284247637,600000,cotton,0.6621284391709782,-298465.73715752363
TCA,Turks and Caicos Islands,cott,0,NA,cotton,NA,NA
TUV,Tuvalu,cott,0,NA,cotton,NA,NA
UGA,Uganda,cott,95877.67042458057,85700,cotton,0.11210266549606311,10177.670424580574
UKR,Ukraine,cott,0,NA,cotton,NA,NA
ARE,United Arab Emirates,cott,0,NA,cotton,NA,NA
GBR,United Kingdom,cott,0,NA,cotton,NA,NA
USA,United States,cott,9104027.637189895,10092158,cotton,0.10295069879880119,-988130.3628101051
URY,Uruguay,cott,0,0,cotton,NaN,0
UZB,Uzbekistan,cott,2956714.725084491,2958955,cotton,7.574036481480308e-4,-2240.274915508926
VUT,Vanuatu,cott,0,NA,cotton,NA,NA
VEN,Venezuela,cott,5544.754197537899,3640,cotton,0.41476432718221135,1904.754197537899
VNM,Vietnam,cott,643.7960551548749,647,cotton,0.004964292898680508,-3.203944845125079
VIR,"Virgin Islands, U.S.",cott,0,NA,cotton,NA,NA
WLF,Wallis and Futuna,cott,0,NA,cotton,NA,NA
ESH,Western Sahara,cott,0,NA,cotton,NA,NA
YEM,Yemen,cott,12261.680209130049,11987,cotton,0.022655270865143982,274.68020913004875
ZMB,Zambia,cott,129982.01682665944,111902,cotton,0.14949327420518294,18080.01682665944
ZWE,Zimbabwe,cott,38481.59486116469,32888,cotton,0.15675008025605056,5593.594861164689
XMI,Madeira Island,cott,0,NA,cotton,NA,NA
COD,Democratic Republic of the Congo,cott,28896.514339767396,28645,cotton,0.008742013228302297,251.51433976739645
AFG,Afghanistan,cowp,0,NA,cowpea,NA,NA
ALA,Åland,cowp,0,NA,cowpea,NA,NA
ALB,Albania,cowp,39.000000178813934,NA,cowpea,NA,NA
DZA,Algeria,cowp,0,NA,cowpea,NA,NA
ASM,American Samoa,cowp,0,NA,cowpea,NA,NA
AND,Andorra,cowp,0,NA,cowpea,NA,NA
AGO,Angola,cowp,41.60000029206276,NA,cowpea,NA,NA
AIA,Anguilla,cowp,0,NA,cowpea,NA,NA
ATG,Antigua and Barbuda,cowp,0,NA,cowpea,NA,NA
ARG,Argentina,cowp,0,NA,cowpea,NA,NA
ARM,Armenia,cowp,0,NA,cowpea,NA,NA
ABW,Aruba,cowp,0,NA,cowpea,NA,NA
AUS,Australia,cowp,0,0,cowpea,NaN,0
AUT,Austria,cowp,0,NA,cowpea,NA,NA
AZE,Azerbaijan,cowp,0,NA,cowpea,NA,NA
BHS,Bahamas,cowp,0,NA,cowpea,NA,NA
BHR,Bahrain,cowp,0,NA,cowpea,NA,NA
BGD,Bangladesh,cowp,123.80000042915344,NA,cowpea,NA,NA
BRB,Barbados,cowp,0,NA,cowpea,NA,NA
BLR,Belarus,cowp,0,NA,cowpea,NA,NA
BEL,Belgium,cowp,0,NA,cowpea,NA,NA
BLZ,Belize,cowp,0,NA,cowpea,NA,NA
BEN,Benin,cowp,437.399993352592,NA,cowpea,NA,NA
BMU,Bermuda,cowp,0,NA,cowpea,NA,NA
BTN,Bhutan,cowp,0,NA,cowpea,NA,NA
BOL,Bolivia,cowp,0,NA,cowpea,NA,NA
BES,"Bonaire, Sint Eustatius and Saba",cowp,0,NA,cowpea,NA,NA
BIH,Bosnia and Herzegovina,cowp,231.91266377270222,233,cowpea,0.004677593500999518,-1.087336227297783
BWA,Botswana,cowp,0,NA,cowpea,NA,NA
BRA,Brazil,cowp,0.20000000298023224,NA,cowpea,NA,NA
IOT,British Indian Ocean Territory,cowp,0,NA,cowpea,NA,NA
VGB,British Virgin Islands,cowp,0,NA,cowpea,NA,NA
BRN,Brunei,cowp,0,NA,cowpea,NA,NA
BGR,Bulgaria,cowp,142.29999899864197,NA,cowpea,NA,NA
BFA,Burkina Faso,cowp,448407.35562363267,554286,cowpea,0.21118848306422716,-105878.64437636733
BDI,Burundi,cowp,0,NA,cowpea,NA,NA
KHM,Cambodia,cowp,0,NA,cowpea,NA,NA
CMR,Cameroon,cowp,195224.34258267283,190984,cowpea,0.021958834727994696,4240.342582672834
CAN,Canada,cowp,0,NA,cowpea,NA,NA
CPV,Cape Verde,cowp,0,NA,cowpea,NA,NA
CYM,Cayman Islands,cowp,0,NA,cowpea,NA,NA
CAF,Central African Republic,cowp,9.899999849498272,NA,cowpea,NA,NA
TCD,Chad,cowp,470.10000389814377,NA,cowpea,NA,NA
CHL,Chile,cowp,0,NA,cowpea,NA,NA
CHN,China,cowp,0.30000000447034836,10107,cowpea,1.9998812739289542,-10106.69999999553
CXR,Christmas Island,cowp,0,NA,cowpea,NA,NA
CCK,Cocos Islands,cowp,0,NA,cowpea,NA,NA
COL,Colombia,cowp,0,NA,cowpea,NA,NA
COM,Comoros,cowp,0,NA,cowpea,NA,NA
COK,Cook Islands,cowp,0,NA,cowpea,NA,NA
CRI,Costa Rica,cowp,0,NA,cowpea,NA,NA
CIV,Côte d'Ivoire,cowp,145.1000021249056,NA,cowpea,NA,NA
HRV,Croatia,cowp,1086.969510704279,3985,cowpea,1.1427633715776453,-2898.030489295721
CUB,Cuba,cowp,0,NA,cowpea,NA,NA
CUW,Curaçao,cowp,0,NA,cowpea,NA,NA
CYP,Cyprus,cowp,197.29101905226707,196,cowpea,0.00656520993221817,1.2910190522670746
CZE,Czech Republic,cowp,0,NA,cowpea,NA,NA
DNK,Denmark,cowp,0,NA,cowpea,NA,NA
DJI,Djibouti,cowp,0,NA,cowpea,NA,NA
DMA,Dominica,cowp,0,NA,cowpea,NA,NA
DOM,Dominican Republic,cowp,2.300000011920929,NA,cowpea,NA,NA
ECU,Ecuador,cowp,0.699999988079071,NA,cowpea,NA,NA
EGY,Egypt,cowp,7437.209323383868,7115,cowpea,0.04428321723851392,322.20932338386774
SLV,El Salvador,cowp,0,NA,cowpea,NA,NA
GNQ,Equatorial Guinea,cowp,0,NA,cowpea,NA,NA
ERI,Eritrea,cowp,0,NA,cowpea,NA,NA
EST,Estonia,cowp,0,NA,cowpea,NA,NA
ETH,Ethiopia,cowp,13.199999995529652,NA,cowpea,NA,NA
FLK,Falkland Islands,cowp,0,NA,cowpea,NA,NA
FRO,Faroe Islands,cowp,0,NA,cowpea,NA,NA
FJI,Fiji,cowp,0,NA,cowpea,NA,NA
FIN,Finland,cowp,0,NA,cowpea,NA,NA
FRA,France,cowp,0,NA,cowpea,NA,NA
GUF,French Guiana,cowp,0,NA,cowpea,NA,NA
PYF,French Polynesia,cowp,0,NA,cowpea,NA,NA
GAB,Gabon,cowp,0,NA,cowpea,NA,NA
GMB,Gambia,cowp,8.600000143051147,NA,cowpea,NA,NA
GEO,Georgia,cowp,0,NA,cowpea,NA,NA
DEU,Germany,cowp,0,NA,cowpea,NA,NA
GHA,Ghana,cowp,20.100000381469727,206380,cowpea,1.999610465297615,-206359.89999961853
GIB,Gibraltar,cowp,0,NA,cowpea,NA,NA
GRC,Greece,cowp,0,NA,cowpea,NA,NA
GRL,Greenland,cowp,0,NA,cowpea,NA,NA
GRD,Grenada,cowp,0,NA,cowpea,NA,NA
GLP,Guadeloupe,cowp,0,NA,cowpea,NA,NA
GUM,Guam,cowp,0,NA,cowpea,NA,NA
GTM,Guatemala,cowp,0,NA,cowpea,NA,NA
GGY,Guernsey,cowp,0,NA,cowpea,NA,NA
GIN,Guinea,cowp,91.90000016987324,NA,cowpea,NA,NA
GNB,Guinea-Bissau,cowp,673.1868939697742,636,cowpea,0.05680914488383627,37.186893969774246
GUY,Guyana,cowp,153.72727578878403,150,cowpea,0.024543569747591743,3.727275788784027
HTI,Haiti,cowp,30821.999453261495,30946,cowpea,0.004015041699135291,-124.00054673850536
HND,Honduras,cowp,0,NA,cowpea,NA,NA
HKG,Hong Kong,cowp,0,NA,cowpea,NA,NA
HUN,Hungary,cowp,2.7000001072883606,7,cowpea,0.8865979062166642,-4.299999892711639
ISL,Iceland,cowp,0,NA,cowpea,NA,NA
IND,India,cowp,1.900000013411045,NA,cowpea,NA,NA
IDN,Indonesia,cowp,0,NA,cowpea,NA,NA
IRN,Iran,cowp,0,NA,cowpea,NA,NA
IRQ,Iraq,cowp,204.6995344851166,203,cowpea,0.008337191197742925,1.699534485116601
IRL,Ireland,cowp,0,NA,cowpea,NA,NA
IMN,Isle of Man,cowp,0,NA,cowpea,NA,NA
ISR,Israel,cowp,0,NA,cowpea,NA,NA
ITA,Italy,cowp,0,NA,cowpea,NA,NA
JAM,Jamaica,cowp,331.1276368200779,312,cowpea,0.05948317480074042,19.127636820077896
JPN,Japan,cowp,18.800000183284283,0,cowpea,2,18.800000183284283
JEY,Jersey,cowp,0,NA,cowpea,NA,NA
JOR,Jordan,cowp,0,NA,cowpea,NA,NA
KAZ,Kazakhstan,cowp,0,NA,cowpea,NA,NA
KEN,Kenya,cowp,144684.13397344947,146807,cowpea,0.014565561549764962,-2122.8660265505314
KIR,Kiribati,cowp,0,NA,cowpea,NA,NA
XKO,Kosovo,cowp,28.999999701976776,NA,cowpea,NA,NA
KWT,Kuwait,cowp,0,NA,cowpea,NA,NA
KGZ,Kyrgyzstan,cowp,0,NA,cowpea,NA,NA
LAO,Laos,cowp,0,NA,cowpea,NA,NA
LVA,Latvia,cowp,0,NA,cowpea,NA,NA
LBN,Lebanon,cowp,0,NA,cowpea,NA,NA
LSO,Lesotho,cowp,0,NA,cowpea,NA,NA
LBR,Liberia,cowp,0,NA,cowpea,NA,NA
LBY,Libya,cowp,0,NA,cowpea,NA,NA
LIE,Liechtenstein,cowp,0,NA,cowpea,NA,NA
LTU,Lithuania,cowp,0,NA,cowpea,NA,NA
LUX,Luxembourg,cowp,0,NA,cowpea,NA,NA
MAC,Macao,cowp,0,NA,cowpea,NA,NA
MKD,Macedonia,cowp,7891.512894243002,7894,cowpea,3.1511244185231547e-4,-2.487105756998062
MDG,Madagascar,cowp,15728.435606360435,14000,cowpea,0.11628163884887603,1728.4356063604355
MWI,Malawi,cowp,31116.226028189063,29266,cowpea,0.061283796570378066,1850.226028189063
MYS,Malaysia,cowp,0,NA,cowpea,NA,NA
MDV,Maldives,cowp,0,NA,cowpea,NA,NA
MLI,Mali,cowp,156504.17344106734,153278,cowpea,0.020828657796741052,3226.173441067338
MLT,Malta,cowp,0,NA,cowpea,NA,NA
MHL,Marshall Islands,cowp,0,NA,cowpea,NA,NA
MTQ,Martinique,cowp,0,NA,cowpea,NA,NA
MRT,Mauritania,cowp,8512.196346893907,7867,cowpea,0.07878241804168364,645.1963468939066
MUS,Mauritius,cowp,0,NA,cowpea,NA,NA
MYT,Mayotte,cowp,0,NA,cowpea,NA,NA
MEX,Mexico,cowp,23.299999833106995,NA,cowpea,NA,NA
FSM,Micronesia,cowp,0,NA,cowpea,NA,NA
MDA,Moldova,cowp,0,NA,cowpea,NA,NA
MCO,Monaco,cowp,0,NA,cowpea,NA,NA
MNG,Mongolia,cowp,0,NA,cowpea,NA,NA
MNE,Montenegro,cowp,0,NA,cowpea,NA,NA
MSR,Montserrat,cowp,0,NA,cowpea,NA,NA
MAR,Morocco,cowp,0,NA,cowpea,NA,NA
MOZ,Mozambique,cowp,137751.2727212906,72654,cowpea,0.6187798611636551,65097.27272129059
MMR,Myanmar,cowp,103934.17195547745,113250,cowpea,0.08578735697583238,-9315.828044522554
NAM,Namibia,cowp,0,NA,cowpea,NA,NA
NRU,Nauru,cowp,0,NA,cowpea,NA,NA
NPL,Nepal,cowp,0,NA,cowpea,NA,NA
NLD,Netherlands,cowp,0,NA,cowpea,NA,NA
NCL,New Caledonia,cowp,0,NA,cowpea,NA,NA
NZL,New Zealand,cowp,0,NA,cowpea,NA,NA
NIC,Nicaragua,cowp,0,NA,cowpea,NA,NA
NER,Niger,cowp,1524933.2852406874,1987100,cowpea,0.26319039554754065,-462166.71475931257
NGA,Nigeria,cowp,2208617.4549769387,3024881,cowpea,0.31193800936228927,-816263.5450230613
NIU,Niue,cowp,0,NA,cowpea,NA,NA
NFK,Norfolk Island,cowp,0,NA,cowpea,NA,NA
PRK,North Korea,cowp,0,NA,cowpea,NA,NA
MNP,Northern Mariana Islands,cowp,0,NA,cowpea,NA,NA
NOR,Norway,cowp,0,NA,cowpea,NA,NA
OMN,Oman,cowp,0,NA,cowpea,NA,NA
PAK,Pakistan,cowp,0,NA,cowpea,NA,NA
PLW,Palau,cowp,0,NA,cowpea,NA,NA
PSE,Palestina,cowp,0,154,cowpea,2,-154
PAN,Panama,cowp,0,NA,cowpea,NA,NA
PNG,Papua New Guinea,cowp,0,NA,cowpea,NA,NA
PRY,Paraguay,cowp,0,NA,cowpea,NA,NA
PER,Peru,cowp,19772.149898558855,24200,cowpea,0.2013933870259213,-4427.850101441145
